talk_id	title	detail	date	begintime	endtime	viewno	bookmarkno	emailno	biological_science	computer_science	general_interest	education	engineering	geosciences	math_physics	social_science	health_sciences	arts_humanities	business_industry	law	chemistry
10651	social capital concept interaction bowling friendsourc	description social capital construct describe resources draw social network connection talk describe social capital concept ways operational design research paul classic article frame research afford compute system promote form social capital dive deep recent research lampe colleague facebook building social capital active engagement cliff lampe associate professor school information university michigan research examine positive outcome interaction online community range development interpersonal relationship nonprofit collective action form civic engagement work facebook social capital heavy cite range discipline lampe serve vice president publication sigchi technical program chair chi2017 steer committee chair cscw	9/23/16 0:00	9/23/16 13:30	9/23/16 14:30	55	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
10654	alluxio virtual distribute storage system	abstract alluxio tachyon open source memory speed virtual distribute storage system talk introduce alluxio project describe alluxio architecture focus distinguish features tier storage unify namespace tier storage application running alluxio ability store data local storage tier memory ssd hard drive transparent manage data base plug policy unify namespace application running alluxio ability access data heterogenous remote storage system hdf namespace jiri software engineer alluxio commit project management committee member alluxio open source project prior working alluxio software engineer google work framework internet things jiri alumnus earn work automate test concurrent system guidance professor garth gibson randy bryant pittsburgh penguin	9/20/16 0:00	9/20/16 12:00	9/20/16 13:00	13	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0
10655	automatic finding fix cache contention bug	abstract multicore architecture continue pervade part compute infrastructure server phone smart watches parallel architecture bring establish performance energy efficiency gain compare designs parallel code written architecture suffer subtle performance bug difficult understand repair current tool discuss system leverage tackle cache contention bug false share context unmanaged language manage language java system hardware performance counter efficient detection runtime system repair bug online programmer intervention discuss subtle memory consistency model issue brought light optimize joseph devietti assistant professor department computer information science university pennsylvania research focus making multicore computer easy program leverage technique compute stack including computer architecture compile runtime system program language award intel early career faculty honor 2013 earn computer science engineering university washington 2012	9/20/16 0:00	9/20/16 16:30	9/20/16 17:30	14	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
10657	dissect neural circuit mediate motivate behavior	stub primary research goal delineate synaptic mechanism functional neural circuitry underlie motivate behavior process perturb neuropsychiatric disorder addiction depression eat disorder graduate postdoctoral training utilize vivo vitro methodology study rapid dopamine signal synaptic plasticity immediately behavior current research focus synaptic neural circuit mechanism underlie adapt maladaptive behavior states accomplish employ multiple technique vivo vitro specifically vivo cyclic voltammetry monitor release dopamine vivo electrophysiology monitor neural activity behavior vivo electrophysiology measure additional synaptic alteration learning experimental approach incorporate optogenetic stimulate inhibition vitro vivo perturbation neural function collective aim generate holistic understanding neural circuit function underlie complex motivate behavior process long term goal identify neural circuit elements therapeutic target treatment neuropsychiatric	9/19/16 0:00	9/19/16 12:00	9/19/16 13:00	46	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0
10658	animal model study biology	immunology interest group seminar implicate pathogenesi inflammatory disease colitis psoriasis ankylose spondyliti contribute understanding role pathology create animal model mice gene floxe stop cassete rosa26 locus intercross mice strain express recombinase tissue development striking phenotype expression il23 cell perinatal lethal activate expand ilc3s distinct cell produce ilc3s accumulate epithelium cell aggregate neutrophil ilc3s cause formation discrete intestinal erosion small intestine bleeding neonate death appear main pathogenic determinant deletion rescue perinatal lethal conditional expression cell adult development colitis dependent lymphocyte microbiota striking resemblance human disease cycle active disease remission conditional expression skin severe inflammation unexpected phenotype result suggest pathogenesi dependent developmental stage tissue express development animal model permit vivo dissection pathway trigger result disease	9/21/16 0:00	9/21/16 16:15	9/21/16 17:15	16	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0
10660	connect speaker series customer discovery idea good	idea technology solve problem start building product learn correct create solution customer	9/21/16 0:00	9/21/16 12:30	9/21/16 14:00	21	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
10661	connect speaker series create successful student startup team	idea startup find teammate work business startup part class project pursue classmate join student startup team expect learn successful technique team create solid foundation startup thrive attract fund avoid problem future	9/28/16 0:00	9/28/16 12:30	9/28/16 14:00	14	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
10662	privacy mobile device complicated	abstract privacy mobile device spensky jeffrey stewart arkady yerukhimovich richard shay trachtenberg rick housley robert cunningham modern mobile device place wide variety sensor service personal space user result device capable transparent monitor sensitive aspect lives location health correspondence user typically trade access data convenient application features case full appreciation nature extent information expose variety party study show user remain concerned privacy vendor similarly increase utilize technology device significant effort technology continue fail fundamental ways leave private data expose work survey numerous component mobile device give attention collect process protect private data individual component generally studied understood examine entire mobile device ecosystem significant insight complexity numerous component complex ecosystem frequent built control party vary interests incentive party unknown typical user technology employ protect privacy typically small slice ecosystem abstract greater complexity system analysis suggest abstracted complexity major vulnerable fundamentally holistic approach privacy need forward highlight existing technology gap propose promising research directions address reduce complexity	9/22/16 0:00	9/22/16 12:00	9/22/16 13:00	41	5	0	0	1	1	0	1	0	0	1	0	0	0	0	0
10663	james swartz entrepreneur leadership series susan gregg koger	join exciting talk susan gregg koger alumna chief creative officer modcloth modcloth start outlet love thrift shop back high school found unable pass great vintage find matter size 2002 husband ere create website turn thrift hobby business graduate carnegie mellon university 2006 made modcloth career modcloth lifestyle brand committed inspire personal style helping community customer feel version modcloth offer distinct feminine clothing modern fabrication silhouette sell exclusive line apparel full range size carry unique assortment fashion home decor hundred independent designer	9/22/16 0:00	9/22/16 12:30	9/22/16 13:30	12	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
10664	dissertation mobile mooc learning implicit physiology signal sense	massive open online course mooc promising solution deliver education large scale cost recent years great potential mooc suffer challenge student engagement personalize important lack direct feedback channel student instructor dissertation explore implicit physiology signal collected sensorless approach rich feedback channel understand model improve learning mobile mooc demonstrate attentivelearner mobile mooc system capture learner physiology signal learning implicit photoplethysmography track unmodify mobile phone eliminate requirement dedicated physiology sensor attentivelearner finger gesture video control monitor signal implicit base fingertip transparency change capture back camera series use study analyse show tangible video control interface intuitive easy operate signal implicit capture attentivelearner infer cognitive states boredom confusion divide attention multitask external auditory distraction attentivelearner achieve significant higher accuracy predict extreme personal learning event aggregate learning building attentivelearner design implement evaluate intervention technology context cognitive state trigger c2f2 infer respond boredom disengage event real time base cognitive state inference learning topic importance monitor c2f2 proactive remind learner upcoming important content intervention disengage detect user study show c2f2 average improve learning gain compare baseline system effective bottom performer improve learning gain finally gain holistic understanding dynamics mooc learning investigate temporal transition affect states mooc learner study quantitative analysis temporal characteristic affect states qualitative analysis subjective feedback propose model understand interpret affect dynamics mooc learning investigate difference mobile mooc learning traditional problem solve perspective affect dynamics discuss pedagogy implication	9/26/16 0:00	9/26/16 13:00	9/26/16 15:00	101	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0
10665	personalize recommendation knowledge graph	talk discuss recent research improve performance personalize recommend system knowledge graph uncover long range preference user investigate method making base recommendation probabilistic logic system call proppr simplest model links graph model extend type entity boost generalization capabilities describe graph base latent factor model combine strength latent factorize graph compare recently propose graph recommendation method large dataset show approach give large performance additional illustrate knowledge graph give maximum advantage dataset sparse gradual redundant training data setting discuss similar mechanism task biomedical informatic	9/23/16 0:00	9/23/16 9:00	9/23/16 22:00	82	11	1	1	1	1	1	1	1	1	1	1	1	1	0	0
10666	brexit europe union constitutional order	credit event approve hour substantive credit board food beverage provided june 2016 citizen express referendum country leave europe union cause negative reaction market initiate constitutional debate open numerous legal issue europe union time country leaves union unknown terrain question procedure follow issue protection acquire rights citizen vice versa lecture discuss issue explain time difference constitutional order orders federal states	9/20/16 0:00	9/20/16 12:30	9/20/16 13:30	54	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
10672	intersection trend governing care	program approve pennsylvania continue legal education board hour substantive credit process credit event present visiting professor kathy cerminara professor nova southeastern university shepard broad college forty years jersey supreme court issue report appellate decision affirm refuse treatment today major debate field step refusal treatment path autonomy involve rights receive medical assistance ending lives move forward discussion public perception economic trend forced medical matter date back quinlan diagnose persistent vegetate state death neurology criteria increasingly question talk contextual current dispute matter death neurology criteria believe settled persistent vegetate state infrequent question encounter concern person disability greater public aware resource allocation pressure reception follow lecture information contact beth pischke call	9/30/16 0:00	9/30/16 15:00	9/30/16 16:00	11	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
10676	model crowdsourc optimum estimation robust	abstract aggregation denoise data task gain increase significance advent crowdsourc platform requirement massive label dataset paper propose model data significant generalization popular model working framework derive optimum rate converge model show model offer significant robust estimation richness surprising incur small statistic penalty compare model finally propose compute algorithm call provable efficient estimation model speaker nihar shah final year candidate berkeley working martin wainwright kannan ramchandran research interests include statistics machine learning information theory application crowdsourc recipient microsoft research fellowship berkeley fellowship ieee data storage paper student paper award years aiya medal indian institute science 2010	9/26/16 0:00	9/26/16 10:00	9/26/16 12:00	46	3	0	0	1	0	0	0	0	0	0	0	0	0	0	0
10677	adapt regularize quasilinear elliptic	approximation solution nonlinear elliptic problem nonmonotone type presents unique challenge encounter related problem linear nonlinear monotone type internal layer diffusion coefficient uncover solution process highly unstable introduce stabilize direct linear method produce sequence divergent iterate approximate solution discuss adapt regularize strategy solve discrete nonlinear equation induce finite element discrete nonmonotone quasilinear discuss ramification adapt regularize control running efficient simulation start coarse mesh numerical example illustrate idea demonstrate present adapt algorithm	9/27/16 0:00	9/27/16 10:00	9/27/16 11:00	10	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
10679	improve lower upper bounds	version theorem exist dimension grid line color generalization problem lead parameter set theorem number upper bound dimension require nontrivial instance parameter set theorem prove tight bounds number problem number upper bound joint work john mackey mitchell vertex graph considered vertice graph distance random graph provide easy example graph alon demaine hajiaghayi leighton conjecture true graph provide example graph sufficient prove matching upper bounds work	9/22/16 0:00	9/22/16 15:30	9/22/16 16:30	6	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
10680	combat paradigm importance library prep sequencing workflow	context sequencing garbage translate sample preparation result poor unusable data poor result apparent expensive sequencing behoove research extra attention preparation sample step isolation library preparation load sample sequence choice webinar focus practice library preparation including library prep shear method prep substantially impact bias coverage variable attendee hear practice quality control library preparation process impact library quality downstream data quality webinar expert speaker explain critical variable library preparation profound affect sample quality result output discuss optimum handle sample type liquid biopsy fresh tissue tissue block provide guidance library preparation workflow optimize increase reliability minimum cost performance answer question live broadcast webinar approximate minutes speaker bio maura costello broad institute harvard cambridge costello principal development scientist exploratory broad genomic platform years experience field genomic help develop generation sequencing method genomic operation expertise area sequencing library preparation difficult sample type author contribute multiple publication focus reduce bias eliminate artifact sample preparation sequencing improve quality utility sensitivity data costello received biology massachusetts institute technology forensic molecular biology george washington university michael quail wellcome trust sang institute cambridge quail obtain undergraduate degree biochemistry university hull spent years quest international unilever company develop method produce natural food flavor compound pursue investigate cytochrome p450 system botryti cinerea university sheffield move laboratory professor john guest held successive wellcome postdoctoral position working regulation pyruvate dehydrogenase complex function protein escherichia coli quail move sang institute 1997 senior research assistant working subclone pathogen sequencing program promote project leader head sequencing library construction quail pioneer sequencing sample preparation automation multiplex 2010 change role manage sequencing group wellcome trust sang institute involved evaluate sequencing technology ancillary equipment molecular biology kit reagent develop sequencing application moderator sean sander science aaa washington sander undergraduate training university cape town south africa university cambridge support wellcome trust postdoctoral training national institute health georgetown university sander join tranxenogen startup biotechnology company massachusetts working avian transgenic pursue parallel passion writing edit sander join biotechnique editor science aaa 2006 sander editor custom publishing science program director outreach	9/28/16 0:00	9/28/16 12:00	9/28/16 13:00	64	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0
10681	generator power iterate python	iterate iterate generator subject effective python usage process data set efficient traverse matrix column elegant statement comprehension generator function talk show iterate pattern deep embed syntax python widely support library powerful application overlook programmer coming speaker luciano ramalho technical principal thoughtwork luciano ramalho technical principal thoughtwork author fluent python 2015 member learning center ramalho developer netscape 1995 work largest news portals brazil python 1998 spoken multiple times oscon pycon pythonbrasil fisl rupy ramalho fellow python software foundation garoa hack clube hackerspace brazil member sigcse special interest group computer science education moderator alexey boa head technology thoughtwork brazil alexey boa hold degree computer science university paulo working industry years alexey experience teaching undergraduate computer science course play role industry developer coach team leader manager executive leader main research interests include software development methodology organization transformation strategy program language system architecture computation algebra alexey join thoughtwork 2012 head technology brazil	9/27/16 0:00	9/27/16 12:00	9/27/16 13:00	111	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0
10682	synthesis verify embed system	abstract software central integral part system product information embed system software isolated component integrated part large technical mechanical system decade exponential growth size embed software result increase software engineering method address special embed domain talk discuss challenge arise field software engineering embed system system safety environment urgent problem reliability correct ensure problem arise hybrid nature system discrete continuous parts interact demonstrate requirement present research result automotive domain concluding give overview research topic group prof sabine glesner full professor technical university berlin heading chair software embed system engineering glesner hold master science computer science university california berkeley diploma degree computer science technical university darmstadt germany computer science university karlsruhe germany university karlsruhe finished habilitation qualified university teacher research lie field software engineering embed system focus validate verify research project fund germany research foundation europe commission federal ministry education research	9/30/16 0:00	9/30/16 15:00	9/30/16 16:00	14	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0
10683	approximate lift inference probabilistic database	abstract perform inference large uncertain data set central data management problem recent large knowledge bases yago nell deepdive million billion uncertain tuple general reasoning uncertainty highly intractable system today perform approximate inference revert sample talk show alternative approach approximate ranking answer hard probabilistic query guarantee polynomial time basic operator existing database management system sample require part talk develop upper lower bounds probability boolean function treat multiple occurrence variable independent assign individual probability call approach dissociate give exact characterization optimum oblivious bounds probability chosen independent probability variable bounds shed light connection previous approximation unify concrete choice large design space part draw connection lift inference show problem approximate probabilistic inference reduce standard query evaluate problem aggregate iterate exponential benefit relational engine optimize query process parallel directly query probabilistic database achieve compute approximate exact probability guarantee probability guarantee upper bounds true probability show sufficient rank query answer high precision give experimental evidence synthetic data approach orders magnitude fast accurate approach base joint work suciu tod 2014 vldb 2015 vldbj 2016	9/26/16 0:00	9/26/16 16:45	9/26/16 17:45	26	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0
10684	application high throughput technology microbiome study	abstract microbial community exist biosphere including association form human plant animal understanding diversity genetic complexity community interaction undertake community environment rise concept study microbiome improvement molecular biology computation power high throughput technology advent generation sequencing opportunity exist study microbiome multiple environment including role human health disease order maximize information realize data type careful consideration made terms study design tool approach need data generation analysis interpretation talk provide overview topic example microbiome study	9/30/16 0:00	9/30/16 9:00	9/30/16 10:00	11	1	0	1	0	0	0	1	0	0	0	1	0	0	0	0
10686	words wrong	provost patricia beeson cordially invite inaugural lecture mark lowell wilson distinguished professor philosophy dietrich school arts science words thursday october 2016 posvar hall room 2500 mark wilson distinguished professor philosophy fellow center philosophy science fellow america academy arts science coming pittsburgh taught university diego university ohio state main research investigate manner physical mathematics concern entangle issue characteristic metaphysics philosophy language writing book explanatory structure interested historical dimensions interchange vein written descartes frege duhem wittgenstein supervise north america tradition series round record	9/6/16 0:00	9/6/16 16:00	9/6/16 17:00	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
10687	wikidata verifiable link open knowledge edit	largest popular general reference work internet wikipedia primary entry points scholarly literature primary channel disseminate scientific content scholarly community familiar role wikipedia play source link open data large number application service talk taraborelli give overview wikidata collaborate knowledge base edit fastest grow sister project focus specifically wikidata initiative relevance scientific community recent effort build open bibliography citation repository wikidata volunteer contributor build human knowledge preserve provenance verifiable information wikipedia critical viable project showcase ways human machine expert curate achieve goal scholarly community leverage knowledge corpus open dario taraborelli social compute research open knowledge advocate base francisco head research wikimedia foundation organization operate wikipedia sister project research span behavior social aspect online collaboration peer production altmetric manifesto open access advocate interested design open system promote track measure impact reuse discover research information friday september 2016 dario taraborelli head research wikimedia foundation runtime hour	9/23/16 0:00	9/23/16 9:00	9/23/16 10:00	38	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0
10689	social capital concept interaction bowling friendsourc	social capital construct describe resources draw social network connection talk describe social capital concept ways operational design research paul classic article frame research afford compute system promote form social capital dive deep recent research lampe colleague facebook building social capital active engagement cliff lampe associate professor school information university michigan research examine positive outcome interaction online community range development interpersonal relationship nonprofit collective action form civic engagement work facebook social capital heavy cite range discipline lampe serve vice president publication sigchi technical program chair chi2017 steer committee chair cscw community	9/23/16 0:00	9/23/16 13:30	9/23/16 14:30	4	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
10690	thesis proposal fair division application	party common problem economics computer instance government divide tract land organization cloud compute environment divide compute time user situation dealt monetary transfer auction desire goods concerned case transfer allow proposal expound work divisible setting indivisible start examination work future problem tackle classical aspect move indivisible setting present result guarantee property coin pmm improvement guarantee approximation main open problem property discussion application fair division technique research real world problem classroom allocation school peer review process thesis ariel procaccia tuoma john ioanni caragianni university patra	9/27/16 0:00	9/27/16 14:00	9/27/16 15:00	8	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
10694	infer molecular cellular network understand complex trait	available varied genomic data including transcriptomic data opportunity derive coherent molecular network underlying complex cellular trait derive meaningful biological insight data require address significant statistic computation challenge including prevalence systematic confound factor statistic power present project focus integrate heterogeneous data order derive molecular network relevant understanding complex human disease part talk describe approach building network large number human tissue increase statistic power robust network inference part describe approach relate transcriptomic pattern cortex neuropathology cognitive decline account hidden confound factor sara mostafavi assistant professor department statistics department medical genetics university britain columbia vancouver canada canada research chair computation biology fellow canada institute advanced research cifar sara received computer science university toronto 2011 prior join complete postdoctoral fellowship computer science department research fellowship harvard medical school research focus statistic data integrate gene network inference model confound factor genomic study complex disease	9/30/16 0:00	9/30/16 11:00	9/30/16 12:00	15	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0
10695	foundations algorithm selection	abstract scientific domain underlying computation problem frequent wealth algorithm exist efficient find approximate solution algorithm define number tun parameter introduce infinite spectrum algorithm option algorithm choice parameter lead performance specific application hand compare performance algorithm question choose algorithm performance instance occur practice means technique offer guidance specific application hand problem refer algorithm selection received significant attention empirical perspective past decade structure firm theoretical foundation work develop learning algorithm algorithm selection robust guarantee focus large family algorithm infinite cluster algorithm base hierarchy cluster dynamic program family analyze rich parameterize class integer quadratic program approximation algorithm base round work widely applicable framework learning algorithm sample distribution problem instance learn algorithm perform distribution provide strong sample complexity guarantee efficient algorithm optimize parameter suit typical input application joint work nina balcan vaishnavh nagarajan colin white ellen ariel	9/27/16 0:00	9/27/16 12:00	9/27/16 13:00	15	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0
10698	fashion faith fantasy physics universe	abstract fashion blind faith flight fantasy scientific quest understand universe surely argue research working extreme frontier physics susceptible forces fashion faith fantasy highly productive physics leading research astray important theory quantum mechanics cosmology argue strong case string theory veer physical reality found posit extra spatial dimensions fashionable nature theory cloud judgment plausible quantum mechanics stunning success explain atomic universe unquestioning faith apply sizable massive object argue theory need cosmology claim current fantastic idea origin universe fail address central issue elements fashion faith fantasy influence work brief	9/26/16 0:00	9/26/16 16:00	9/26/16 18:00	26	0	0	0	1	1	0	1	0	1	0	0	0	0	0	0
10699	brain image measure future cognitive study children bangladesh expose multiple level adversity	considerable interest elucidate effects early adversity brain behavior development talk describe ambitious project examine effects profound early biological psychological adversity sample children grow mirpur district dhaka bangladesh assemble neuroimage report effects adversity brain development drawing fnir data lecture open public information call	9/29/16 0:00	9/29/16 16:30	9/29/16 18:00	15	2	0	0	0	0	0	0	0	0	1	1	0	0	0	0
10700	medicine mind making guidelines colon cancer screening evidence policy politics	making guidelines colon cancer screening evidence policy politics david ransohoff professor medicine epidemiology university north hill tuesday september 2016 noon seminar major goal clinical practice guidelines maximize benefit minimize harm patient guidelines made organization conflict topic congress commission institute medicine write report identify guidelines trust seminar illustrate challenge practical reality describe evolution evidence guidelines colon cancer screening goal understand relationship evidence policy politics identify current challenge making guidelines david ransohoff david ransohoff professor medicine gastroenterology epidemiology university north carolina chapel hill clinical epidemiologist train yale alvan feinstein written extensive improve research method evaluate diagnostic test seminal publication major journal train additional gastroenterology university chicago clinical epidemiologist subspecialty field publish extensive colon cancer screening colonoscopy fecal occult blood test sigmoidoscopy virtual colonoscopy clinical practice guidelines policy extend work years include molecular marker sabbatical sponsor national cancer institute publish papers method evaluate molecular marker cancer screening science nature review cancer journal national cancer institute test england journal medicine proteomic test serve food drug administration institute medicine committee overarch concern quality relationship evidence guidelines patient outcome publish journal america medical association training program direct robert wood johnson clinical scholar program faculty development program junior faculty develop career clinical translational research	9/27/16 0:00	9/27/16 11:00	9/27/16 12:00	38	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
10701	webcast optimize commerce platform peak performance	commerce millisecond additional response time costs money lost sales microservice standard commerce platform distribute nature microservice introduce challenge quick kill performance hundred microservice compose commerce platform separate thousand millisecond latent platform expect response dozen microservice hundred millisecond work proper architecture commerce platform fast monolithic application years past webcast learn pattern avoid synchronous call microservice technique specific microservice optimum deploy pattern make modern public cloud tip stack squeeze millisecond response times kel goetsch chief product officer commercetool kel goetsch chief product officer commercetool role oversee product management product development commercetool oracle microservice initiative held business responsibility oracle cloud product represent figures revenue oracle prior senior architect acquire oracle instrumental implement years oversaw implement world kel goetsch expert microservice distribute compute devop large scale commerce platform talk topic event congress publish papers matter author sell book intersection commerce cloud cloud bring elasticity 2014	9/27/16 0:00	9/27/16 13:00	9/27/16 14:00	48	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0
10702	prepare information professional uncertain rapid change future	manage organization information title workshop webinar continue extend discussion encompass degree requirement continue education information professional information management professional include involved archive knowledge manager record management responsibility collect organize provide accurate timely information consumer internal external add information challenge prepare student prepare user patron customer find interpret impact future technical organization social tool channel make information investment make accessible information generation webinar explore question review technical trend organization culture structure process leadership social directions impact teach current future professional information management prepared active participate webinar webinar sponsor management presenter rouse professor emeritus computer science washington university held leadership position including strategy director school medicine automation lead development office assistant dean director center intelligent compute founder louis chapter past president society information management years facilitate regional leadership forum president eagle advisor focus advisory practice firm seek leading edge business innovation serve expert witness patent intellectual property litigation rouse help design facilitate leadership program public corporate program help group 1500 participate find leadership capabilities serve director regional leadership forum society information management facilitate portland angeles seattle	9/30/16 0:00	9/30/16 14:00	9/30/16 15:00	9	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0
10703	cyber threat intelligence share perceive privacy risk	abstract cybersecur information share cisa aim improve ability company share cyber threat intelligence government personally identifiable information presentation review current work estimate perceive privacy risk employee information share government travi breaux associate professor computer science institute software research school computer research program search method tool develop correct software specification ensure software system conform specification transparent reliable trustworthy manner include demonstrate compliance international accessible privacy security law policy standard breaux director requirement engineering laboratory carnegie mellon university breaux publication journal conference proceedings breaux member sigsoft ieee computer society usacm public policy committee prior coming carnegie mellon university breaux received doctorate philosophy computer science north carolina state university ncsu 2009 breaux hold baccalaureate degree computer information science university oregon anthropology university houston conduct research institute defense analyse thomas watson research laboratory ridge national laboratory center education research information assurance security ceria purdue university	9/29/16 0:00	9/29/16 12:00	9/29/16 13:00	11	0	0	0	1	1	0	1	0	0	1	0	0	0	0	0
10708	webcast security silent stakeholder	information security long focus business internet business regularly consumer risk adequate protect information times change focus security policy limiting liability company adequate limited liability business personal information consumer silent stakeholder stolen change federal trade commission power pursue company adequate protect consumer information business adjust perception protect messy explore concept risk relation information asset webcast appropriate determine protection asset risk topic include security policy compliance metric security understanding landscape modern adversary monetize victim data protection data loss prevention ethical obligation messy messy gcih gsec cissp experience global network call bitnet early 1980s time deep involved network small enterprise largest internet service provider hooked security time experience bitnet unexpected exploit hole mail program mainframe spent years working voice solution network application level experience forensic investigate late 1990s involved periodical investigate incident response team working genu tier late 1990s early 2000s regular interaction enforce investigate security lead team professional working generation data center genu lead team develop manage intrusion detection system offering genu genu acquire level communications provided security expertise implement session border controller voip network spent years perform penetration test product leading voip product vendor program director online cybersecur program champlain college 2009 open consulting company washere consulting penetration test application test security assessment network security consulting work include develop network architecture large regional bank support effort maintain ffiec compliance assist assessment client work firm patent research legal effort monetize patent recently teaching undergraduate graduate class network security program operate system champlain college brandeis university publish hakin9 magazine pentest magazine including articles security tool secure environment attack book giac security essential certificate publish 2013 book collaboration cloud compute publish april 2014 working book syngress operate system forensic program director cyber security digital investigate continue professional study division champlain college help ensure educational offering keeping latest trend practice security community write blog digital forensic security example practical tool technique	9/28/16 0:00	9/28/16 13:00	9/28/16 14:00	45	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
10709	engineering cell moving leukemia	establish immune system control eliminate cancer cell adoptive transfer potential overcome significant limitation strategy patient immune compromise june discuss emerge discipline synthetic combine elements genetic engineering molecular biology create biological structure enhance applied cancer talk outlook chimerical antigen receptor receptor therapy including manage toxic expand available personalize cell therapy promising approach hematologic malignancy solid tumor question remain field cell encourage response rate pave wide road future	9/28/16 0:00	9/28/16 15:00	9/28/16 16:00	41	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
10718	combine experimental computation investigate cell soft material energy medicine design	abstract converge basic science including medical science engineering discipline rise opportunity blend experimental computation mechanics provide insight area design energy system disease pathology medical device design design assay device disease diagnosis treatment talk quinn discuss past current project combination experimental computation mechanics tool part multidisciplinary team advance development fundamental insight design device system specifically discuss previous work development microfabricate solid oxide fuel cell ?sofcs dynamic behavior healthy disease human blood cell combination optical trap microfluidic assay development advanced nonlinear constitutive model polymer material biomedical device consumer product brief present initial result work analysis characterization subcellular vesicle development mechanical model brain neurosurgery traumatic brain injury diagnosis application david quinn director research initiative special project office provost carnegie mellon university role manage variety strategic initiative research collaboration maintain research activity collaboration investigate quinn broad expertise experimental computation mechanics emphasis material including solid polymer foam biological cell tissue quinn received mechanical engineering villanova university received degree cambridge university fulbright scholar quinn complete doctorate mechanical engineering 2010 recipient ndseg graduate research fellowship doctorate quinn consulting engineer veryst engineering manage variety client project industry including transportation consumer product biomedical device industry quinn member america society mechanical engineer america society test material astm serve asme code standard committee verify validate computation model medical device asme previous serve astm committee medical surgical device contribute development revision code standard related test medical device biomaterial	9/30/16 0:00	9/30/16 13:00	9/30/16 14:00	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10721	mem microphone function design	abstract andy doll penn state alum graduate program acoustics give talk mem microphone function design discuss multiple domain acoustics mechanics electronics design microphone challenge specification making micro electro mechanical system mem explore learn current opening career opportunity asic mem acoustics pittsburgh location akustica subsidiary bosch located pittsburgh poster career information contact	9/28/16 0:00	9/28/16 17:30	9/28/16 18:30	8	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
10723	webcast technique successful moving microservice architecture	promise provide high scale available microservice gain ground java application design pattern work monolithic application rarely work microservice world design pattern choose application play significant role performance webcast deep microservice architecture significant performance impact application learn tip avoid create effective efficient conversion asad reinhard pilz dynatrace spring boot application built microservice architecture showcase successful technique avoid create balance granular application performance distribute service multiple process host gain scale available degrade performance optimize communication create payload overhead asad product specialist dynatrace asad technical product evangelist years experience program database script language vast expertise include application performance java container mobile application asad leads team technical resources dynatrace application monitor product mission extend enhance dynatrace application monitor capabilities encourage adoption product deploy reinhard pilz product specialist dynatrace reinhard years experience developer field engineering role product specialist regularly involved deep dive analysis application architecture performance issue expertise include application performance java mobile application	9/29/16 0:00	9/29/16 13:00	9/29/16 14:00	39	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0
10724	search energy efficiency hardware software back	abstract modern demand energy efficient computation spur research level stack device microarchitecture operate system compile language breadth result disjointed space technique level system stack rarely compare coordinate talk present series experiment software energy efficiency reveal relative opportunity afford progressive aggressive technique present measurement study existing configuration knob detailed case study algorithm lastly experiment compare power cap power cap martha associate professor computer science columbia university leads arcade hold computer science engineering university washington bachelor computer science harvard university research interests computer architecture parallel program compile compute work explore chip manufacture system reconfigurable communication network parallel application profile technique current research focus hardware software technique improve use hardware accelerator accelerator recipient 2013 rodriguez family award 2015 edward carole faculty involve award 2013 nsfcareer award 2016 anita borg early career award	9/29/16 0:00	9/29/16 16:30	9/29/16 17:30	7	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0
